city;district;الرقم المرجعي للصفقة;date;property_type;عدد العقارات;price;area
عنيزه;عنيزه/ الملك فهد ;32394814;01/10/2025;سكني;1;740 000;600
الزلفي;الزلفي/أخرى;32390915;01/10/2025;زراعي;1;3 600 000;50 000,00
الرياض;الرياض/السلى;32395374;01/10/2025;تجاري;4;28 423 710;2 912,00
الاحساء;الاحساء/أخرى;32390080;01/10/2025;سكني;1;300 000;512,8
الجفر;الجفر/ بلدة الطرف ;32384417;01/10/2025;سكني;1;720 000;500
تبوك;تبوك/ القادسية الثانى ;32391577;01/10/2025;تجاري;1;1 600 000;640
تبوك;تبوك/ الجامعة ;32388754;01/10/2025;تجاري;1;500 000;1 080,00
تبوك;تبوك/ الجامعة ;32389417;01/10/2025;سكني;1;300 000;525
تبوك;تبوك/ شمال الجامعة ;32390243;01/10/2025;سكني;1;110 000;467,58
تبوك;تبوك/ شمال الجامعة ;32389191;01/10/2025;سكني;1;150 000;539,62
الزلفي;الزلفي/ السلام ;32395817;01/10/2025;سكني;1;120 000;533
الزلفي;الزلفي/ الريان ;32390347;01/10/2025;سكني;1;70 000;312,5
الزلفي;الزلفي/أخرى;32398396;01/10/2025;سكني;1;150 000;62,73
ابقيق;ابقيق/ أشبيليه المنطقة الخامسة عشر ;32380975;01/10/2025;سكني;1;155 000;400
خميس مشيط;خميس مشيط/ شرق أم سرار ;31074830;01/10/2025;سكني;1;550 000;500
الجفر;الجفر/ هجر الحادي عشر ;32389529;01/10/2025;سكني;1;465 000;625
الجفر;الجفر/ هجر الحادي عشر ;32389553;01/10/2025;سكني;1;530 000;858
الجفر;الجفر/ هجر الحادي عشر ;32384239;01/10/2025;سكني;1;200 000;625
خميس مشيط;خميس مشيط/ القافلة ;32394837;01/10/2025;سكني;1;100 000;470
تبوك;تبوك/ المصيف ;32389805;01/10/2025;سكني;1;2 000 000;875
عنيزه;عنيزه/ الغنامية ;32395313;01/10/2025;سكني;1;900 270;418
عنيزه;عنيزه/ المروج ;32400960;01/10/2025;سكني;1;100 000;302,5
عنيزه;عنيزه/ المنار ;32403010;01/10/2025;سكني;1;337 500;155,45
عنيزه;عنيزه/ مشرفة ;32373746;01/10/2025;سكني;1;300 000;388,47
عنيزه;عنيزه/ شمال عنيزة ;32385640;01/10/2025;سكني;1;1 900 000;10 320,00
عنيزه;عنيزه/ وسط المدينة ;32395944;01/10/2025;سكني;1;640 000;586,2
البكيريه;البكيريه/أخرى;32404818;01/10/2025;سكني;1;30 000;765,5
رياض الخبراء;رياض الخبراء/ الافراح ;32389325;01/10/2025;سكني;1;30 000;640
الرس;الرس/أخرى;32394821;01/10/2025;سكني;1;75 000;250
الرس;الرس/أخرى;32394822;01/10/2025;سكني;1;45 000;150
الرس;الرس/أخرى;32394800;01/10/2025;سكني;1;30 000;100
سراة عبيده;سراة عبيده/أخرى;32389897;01/10/2025;سكني;1;20 000;625
الرياض;الرياض/ديراب;32400430;01/10/2025;سكني;1;500 000;625
الرياض;الرياض/ديراب;32400786;01/10/2025;سكني;1;1 031 250;625
الرياض;الرياض/ديراب;32393824;01/10/2025;سكني;1;1 302 000;840
الرياض;الرياض/ديراب;32401155;01/10/2025;سكني;1;1 031 250;625
الرياض;الرياض/ديراب;32401595;01/10/2025;سكني;1;1 031 250;625
الرياض;الرياض/ديراب;32392387;01/10/2025;سكني;1;1 215 200;784
الرياض;الرياض/ديراب;32401459;01/10/2025;سكني;1;1 031 250;625
الدمام;الدمام/ الاسكان ;32405336;01/10/2025;سكني;1;350 000;256,25
الدمام;الدمام/ الاسكان ;32383403;01/10/2025;سكني;1;250 000;254,88
الدمام;الدمام/ الاسكان ;32383068;01/10/2025;سكني;1;250 000;254,88
الدمام;الدمام/ الاسكان ;32383038;01/10/2025;سكني;1;250 000;259,16
الدمام;الدمام/ الاسكان ;32382829;01/10/2025;سكني;1;250 000;254,88
دومة الجندل;دومة الجندل/ مخطط ارض حمدان سلمان العابد ;32381004;01/10/2025;سكني;1;20 000;723,11
البدائع;البدائع/ الجامعة ;32386865;01/10/2025;سكني;1;82 000;600
احد رفيده;احد رفيده/ ال بريد ;32384891;01/10/2025;سكني;1;400 000;600
المذنب;المذنب/ الريان ;32399885;01/10/2025;سكني;1;85 000;683,5
المخواة;المخواة/ القفيل ;32386901;01/10/2025;سكني;1;400 000;618,6
دومة الجندل;دومة الجندل/ البوداي ;32389257;01/10/2025;سكني;1;73 000;608,51
دومة الجندل;دومة الجندل/ البوداي ;32403518;01/10/2025;سكني;1;10 000;824,96
الرس;الرس/أخرى;32394255;01/10/2025;سكني;1;1 064 580;343,75
حائل;حائل/أخرى;32389087;01/10/2025;سكني;1;100 000;703,75
حائل;حائل/أخرى;32390010;01/10/2025;سكني;1;100 000;744,36
المزاحميه;المزاحميه/أخرى;32387281;01/10/2025;سكني;1;550 000;450
الدمام;الدمام/ بدر ;32388466;01/10/2025;سكني;1;1 149 033;625
الدمام;الدمام/أخرى;32390477;01/10/2025;سكني;1;565 000;175,41
الدمام;الدمام/ الإسكان الجنوبي ;32389693;01/10/2025;سكني;1;524 886;238,62
المدينة المنورة;المدينة المنورة/ شرق المبعوث ;32390815;01/10/2025;سكني;1;750 000;171,03
ابها;ابها/ القرى ;32397477;01/10/2025;سكني;1;1 000 000;599,84
حائل;حائل/ النقرة ;32385353;01/10/2025;سكني;1;1 100 000;549,3
حائل;حائل/ الجبل ;32402380;01/10/2025;سكني;1;300 000;782,26
المجمعه;المجمعه/ الروضة ;32389556;01/10/2025;سكني;1;200 000;115,48
ابها;ابها/ الزهور ;32405176;01/10/2025;سكني;1;775 000;297,29
المزاحميه;المزاحميه/ الغطغط ;32390985;01/10/2025;سكني;1;624 233;404,28
تيماء;تيماء/ الفاو ;32389140;01/10/2025;سكني;1;10 000;375
تيماء;تيماء/ الفاو ;32389675;01/10/2025;سكني;1;10 000;375
المدينة المنورة;المدينة المنورة/ حى شوران ;32404888;01/10/2025;سكني;1;1 050 000;800
جدة;جدة/ خارج حدود الاحياء ;32391685;01/10/2025;سكني;1;20 000;2,37
بريده;بريده/ خب القبر ;32383833;01/10/2025;سكني;1;340 000;534,6
الخبر;الخبر/ الثقبة ;32386007;01/10/2025;سكني;1;830 000;325,58
الخرج;الخرج/ السعودية ;32404428;01/10/2025;سكني;1;600 000;328
الخرج;الخرج/ المنتزه ;32384748;01/10/2025;سكني;8;4 100 000;2 282,50
الخرج;الخرج/ المنتزه ;32403499;01/10/2025;سكني;1;1 600 000;338,25
الخرج;الخرج/ الفيصلية ;32393716;01/10/2025;سكني;1;665 000;497,38
بقعاء;بقعاء/ مخطط صلاح الدين ;32404765;01/10/2025;سكني;1;30 000;800
الخرج;الخرج/ مشرف ;32389662;01/10/2025;سكني;1;240 000;600
الخرج;الخرج/ الورود ;32402621;01/10/2025;سكني;1;297 000;337,5
الخرج;الخرج/ الورود ;32402135;01/10/2025;سكني;1;297 000;337,5
عرعر;عرعر/ غرناطة الشرقي ;32404489;01/10/2025;سكني;1;20 000;630
عرعر;عرعر/ غرناطة الشرقي ;32380977;01/10/2025;سكني;1;10 000;630
عرعر;عرعر/ غرناطة الشرقي ;32405772;01/10/2025;سكني;1;20 000;630
خميس مشيط;خميس مشيط/ المصيف ;32348042;01/10/2025;سكني;1;666 600;532
تبوك;تبوك/ الفيصلية الجنوبية ;32401985;01/10/2025;سكني;1;500 000;609
تبوك;تبوك/ الفيصلية الجنوبية ;32401610;01/10/2025;سكني;1;1 000 000;609
المدينة المنورة;المدينة المنورة/ مذينب منطقة ميطان ;32404132;01/10/2025;سكني;1;390 000;87,19
المدينة المنورة;المدينة المنورة/ مذينب منطقة ميطان ;32402107;01/10/2025;سكني;1;160 000;89,02
المدينة المنورة;المدينة المنورة/ شوران  هـ ;32404602;01/10/2025;سكني;1;400 000;149,34
المدينة المنورة;المدينة المنورة/ شظاة منطقة قناة ;32404143;01/10/2025;سكني;1;690 000;149,75
جدة;جدة/ الزمرد ;32403397;01/10/2025;سكني;1;6 600 000;1 516,21
جدة;جدة/ الفروسية ;32401630;01/10/2025;سكني;1;670 000;420
جدة;جدة/ الفضيلة ;32394051;01/10/2025;تجاري;2;3 500 000;1 195,50
جدة;جدة/ الفضيلة ;32385529;01/10/2025;سكني;1;700 000;600
جدة;جدة/ الرحاب ;32367503;01/10/2025;سكني;1;120 000;113,41
جدة;جدة/ الرحاب ;32394941;01/10/2025;سكني;1;438 000;107,75
المدينة المنورة;المدينة المنورة/ عين الخيف ;32392237;01/10/2025;سكني;1;1 658 000;870
جدة;جدة/ الخالدية شمال جدة غرب طريق المدينه كيلو 10$9 ;32403463;01/10/2025;سكني;1;3 000 000;312,5
جدة;جدة/ الفلاح ;32405281;01/10/2025;سكني;1;1 788 000;312,5
القطيف;القطيف/ الناصرة ;32386234;01/10/2025;سكني;1;1 087 500;375
جدة;جدة/ الرحمانية ;32404725;01/10/2025;سكني;1;1 150 000;644
جدة;جدة/ الوداد ;32395831;01/10/2025;سكني;1;100 000;450
جدة;جدة/ الندى ;32389304;01/10/2025;سكني;1;300 000;450
جدة;جدة/ الدرة ;32388592;01/10/2025;سكني;1;850 000;875
جدة;جدة/ البحيرات ;32386138;01/10/2025;تجاري;1;1 900 000;900
جدة;جدة/ البحيرات ;32389173;01/10/2025;سكني;1;700 000;405
جدة;جدة/ النور ;32399724;01/10/2025;سكني;1;1 050 000;600
جدة;جدة/ الغدير ;32388595;01/10/2025;سكني;1;505 000;449,5
جدة;جدة/ الغدير ;32389410;01/10/2025;سكني;1;1 175 000;858,16
حفر الباطن;حفر الباطن/ الشفاء ;32389834;01/10/2025;سكني;1;74 000;475
حفر الباطن;حفر الباطن/ الشفاء ;32386812;01/10/2025;سكني;1;260 000;875
حفر الباطن;حفر الباطن/ الوادي ;32391767;01/10/2025;سكني;1;250 000;390
حفر الباطن;حفر الباطن/ الوادي ;32393115;01/10/2025;سكني;1;250 000;390
حفر الباطن;حفر الباطن/ الباطن ;32389163;01/10/2025;سكني;1;100 000;420
حفر الباطن;حفر الباطن/ الباطن ;32381002;01/10/2025;سكني;1;100 000;440
حفر الباطن;حفر الباطن/ اليرموك ;32390208;01/10/2025;سكني;1;80 000;420
حفر الباطن;حفر الباطن/ السلمانية ;32404068;01/10/2025;سكني;1;50 000;720
بريده;بريده/ الخضر والوجيعان ;32389687;01/10/2025;سكني;1;30 000;339,52
الجبيل;الجبيل/ الدفى ;32388391;01/10/2025;سكني;1;1 317 158;500
الجبيل;الجبيل/ الحمراء ;32396520;01/10/2025;سكني;1;267 500;152,66
الجبيل;الجبيل/ الحمراء ;32388710;01/10/2025;سكني;1;686 374;354,54
الخبر;الخبر/ التعاون ;32390115;01/10/2025;سكني;1;510 666;189,99
مكة المكرمة;مكة المكرمة/أخرى;32389332;01/10/2025;سكني;1;100 000;366,76
مكة المكرمة;مكة المكرمة/ مخطط ولى العهد 1 ;32389096;01/10/2025;سكني;1;641 000;432
الخبر;الخبر/ البحر ;32395160;01/10/2025;سكني;1;839 000;113,3
الخبر;الخبر/ البحر ;32394160;01/10/2025;سكني;1;1 149 000;158,19
الخبر;الخبر/ البحر ;32396552;01/10/2025;سكني;1;1 335 000;161,28
الخبر;الخبر/ البحر ;32394232;01/10/2025;سكني;1;1 159 000;154,93
الخبر;الخبر/ البحر ;32388931;01/10/2025;سكني;1;1 129 000;142,53
الخبر;الخبر/ البحر ;32395783;01/10/2025;سكني;1;839 000;144,78
الخبر;الخبر/ البحر ;32388485;01/10/2025;سكني;1;1 139 000;154,93
الخبر;الخبر/ البحر ;32393203;01/10/2025;سكني;1;1 079 000;139,03
نجران;نجران/ الحصينيه بحبونا ;32398380;01/10/2025;زراعي;1;2 829 000;258 779,00
نجران;نجران/ رجلا ;32404259;01/10/2025;سكني;1;100 000;525
الهفوف;الهفوف/ جنوب الهفوف ;32390341;01/10/2025;سكني;1;1 100 000;556,87
الاحساء;الاحساء/ محاسن الثاني ;32394405;01/10/2025;سكني;1;213 203;352
الهفوف;الهفوف/ جليجلة ;32401184;01/10/2025;سكني;1;310 000;200
الهفوف;الهفوف/ الفردوس ;32373467;01/10/2025;سكني;1;800 000;275
القريات;القريات/أخرى;32389181;01/10/2025;سكني;1;10 000;653,35
ابو عريش;ابو عريش/ العزابيه ومزارعها ;32385178;01/10/2025;تجاري;1;669 399;669,96
تبوك;تبوك/ الصفا ;32389749;01/10/2025;سكني;1;770 000;640
تبوك;تبوك/ العزيزية الجديدة ;32390359;01/10/2025;سكني;1;70 000;120
الهفوف;الهفوف/أخرى;32390081;01/10/2025;سكني;1;450 000;400
الزلفي;الزلفي/أخرى;32388185;01/10/2025;سكني;1;13 333;86,85
الزلفي;الزلفي/أخرى;32388184;01/10/2025;سكني;1;13 333;86,85
الزلفي;الزلفي/أخرى;32388182;01/10/2025;سكني;1;13 334;86,85
عنيزه;عنيزه/ الفيحاء ;32405771;01/10/2025;سكني;1;18 625;437,56
عنيزه;عنيزه/ الفيحاء ;32405770;01/10/2025;سكني;1;18 625;440
القنفذه;القنفذه/ الشاطئ 1 ;32388187;01/10/2025;سكني;1;50 000;900
القنفذه;القنفذه/ الشاطئ 1 ;32386330;01/10/2025;سكني;1;100 000;1 009,14
القنفذه;القنفذه/ الشاطئ 3 ;32381000;01/10/2025;سكني;1;70 000;503
القنفذه;القنفذه/ الشاطئ 3 ;32380999;01/10/2025;سكني;1;70 000;503
القنفذه;القنفذه/أخرى;32404983;01/10/2025;سكني;1;20 000;400
القنفذه;القنفذه/أخرى;32404490;01/10/2025;سكني;1;50 000;500
المذنب;المذنب/ الأندلس ;32394408;01/10/2025;سكني;1;100 000;304,5
المذنب;المذنب/ الأندلس ;32380979;01/10/2025;سكني;1;20 000;282
الخفجي;الخفجي/ العزيزية ;32389398;01/10/2025;سكني;1;400 000;606
الخفجي;الخفجي/ النزهة ;32387675;01/10/2025;سكني;1;875 799;380
الخفجي;الخفجي/ السلام ;32390213;01/10/2025;سكني;1;200 000;575
الخفجي;الخفجي/ غرناطه ;32387051;01/10/2025;سكني;1;100 000;927,5
الخفجي;الخفجي/ الخزامى ;32389234;01/10/2025;سكني;1;300 000;750
الخفجي;الخفجي/أخرى;32389634;01/10/2025;سكني;1;10 000;660
الخفجي;الخفجي/ اسكان الجمرك ;32385923;01/10/2025;سكني;1;250 000;705
ضمد;ضمد/ خبت الفلق ;32389220;01/10/2025;سكني;1;50 000;598,71
حائل;حائل/ شمال المنتزه ;32392101;01/10/2025;سكني;1;549 240;408
المزاحميه;المزاحميه/ الربيع الثانى ;32402238;01/10/2025;زراعي;1;400 000;2 000,00
حائل;حائل/أخرى;32399791;01/10/2025;سكني;1;190 477;330
حائل;حائل/ أركان ;32395125;01/10/2025;تجاري;1;70 000;630
حائل;حائل/ أركان ;32401047;01/10/2025;سكني;1;110 000;300
حائل;حائل/ الباديه ;32314054;01/10/2025;سكني;1;30 000;259
شقراء;شقراء/ النزهة ;32389237;01/10/2025;سكني;1;120 000;337,5
شقراء;شقراء/ النهضة ;32372593;01/10/2025;سكني;1;130 000;660
شقراء;شقراء/أخرى;32399604;01/10/2025;سكني;1;200 000;625
صامطه;صامطه/أخرى;32402413;01/10/2025;سكني;1;100 000;235
صامطه;صامطه/أخرى;32389157;01/10/2025;سكني;1;50 000;481,48
بقعاء;بقعاء/ ج16 ;32403689;01/10/2025;سكني;1;5 000;340,21
الخرج;الخرج/ نجد ;32404678;01/10/2025;سكني;1;50 000;270
الخرج;الخرج/ الهدا ;32392319;01/10/2025;سكني;1;150 000;380,6
الخرج;الخرج/ الهدا ;32400206;01/10/2025;سكني;1;550 000;657,95
المدينة المنورة;المدينة المنورة/ ابيار الماشي ;32395738;01/10/2025;سكني;1;117 500;721,03
الرياض;الرياض/أخرى;32388717;01/10/2025;سكني;1;446 280;297
ابقيق;ابقيق/ الدغيمية ;32387314;01/10/2025;سكني;1;5 000;555,7
